amount,transaction_hour,merchant_category,transaction_type,location,transactions_last_24h,avg_transaction_amount,international,distance_from_home_km,is_fraud
336.29,10,Online Marketplace,POS,Pune,2.0,432.11,No,5.75,Low
1071.06,6,Restaurants,ATM,Kolkata,4.0,1907.18,No,1.54,Low
2831.71,21,Food,POS,Hyderabad,2.0,3655.56,No,7.12,Low
240.58,19,Restaurants,Online,Delhi,3.0,741.09,No,7.47,Medium
2723.2,9,Grocery,POS,Bengaluru,3.0,1150.26,No,468.39,High
813.24,19,Food,POS,Vijayawada,5.0,1758.14,No,13.49,Low
671.65,0,Grocery,POS,Lucknow,0.0,2395.27,No,5.75,Low
1591.31,22,Healthcare,POS,Nagpur,2.0,573.26,No,2.21,Low
3453.47,12,Fuel,Online,Delhi,1.0,4804.34,No,1.36,Low
535.84,11,Grocery,POS,Delhi,3.0,375.6,No,25.31,Medium
877.2,3,Travel,Online,Mumbai,2.0,618.13,No,8.16,High
2797.37,12,Food,POS,Delhi,3.0,4048.67,No,16.25,Low
6490.08,11,Online Marketplace,Online,Lucknow,2.0,,No,10.97,High
991.77,16,Shopping,Online,Delhi,4.0,765.61,No,13.31,Medium
293.13,19,Food,Contactless,Hyderabad,22.0,752.99,No,24.42,Medium
376.14,13,Grocery,Online,Lucknow,4.0,890.87,No,13.44,Low
1084.55,12,Entertainment,POS,Bengaluru,5.0,1547.36,No,41.72,Medium
1961.14,19,Entertainment,Contactless,Hyderabad,3.0,722.64,No,28.39,Medium
1721.27,0,Restaurants,Online,Kochi,1.0,4921.23,No,0.7,Low
4810.42,20,Electronics,POS,Coimbatore,4.0,1388.44,No,2.34,Low
860.78,23,Online Marketplace,Online,Guwahati,3.0,835.21,No,16.16,Low
2430.54,13,Shopping,Online,Delhi,1.0,6674.44,No,5.17,Low
211.24,11,Restaurants,Contactless,Jaipur,5.0,369.96,No,12.19,Medium
1169.98,13,Grocery,Online,Bengaluru,3.0,852.28,No,3.5,Medium
761.71,12,Grocery,Online,Delhi,4.0,848.64,No,1.82,Low
2417.55,13,Restaurants,POS,Bengaluru,3.0,4023.55,No,15.37,Low
3743.21,22,Shopping,Online,Bengaluru,0.0,4106.93,No,8.85,Low
2375.59,2,Shopping,Contactless,Hyderabad,1.0,1052.93,No,3.46,Medium
738.64,19,Fuel,Contactless,Bengaluru,2.0,583.25,No,7.56,Low
667.6,13,Pharmacy,Contactless,Bengaluru,1.0,1313.68,No,369.19,Medium
2326.58,13,Utilities,POS,Delhi,1.0,1779.68,No,7.52,Low
8657.45,16,Travel,Online,Mumbai,4.0,674.99,No,1.34,High
430.31,17,Online Marketplace,Contactless,Surat,3.0,1106.16,No,10.39,Low
1428.68,0,Electronics,Contactless,Bengaluru,1.0,306.07,No,8.27,High
2301.89,16,Restaurants,Online,Kochi,5.0,2364.5,No,4.14,Medium
1071.1,13,Healthcare,POS,Nagpur,2.0,1457.42,No,43.18,Low
3624.85,17,Shopping,POS,Bengaluru,3.0,1260.83,No,2.68,Medium
1145.6,11,Online Marketplace,Contactless,Mumbai,0.0,1290.58,No,15.91,Low
508.58,11,Education,POS,Mumbai,4.0,340.73,No,17.73,Medium
3492.41,9,Utilities,POS,Chennai,4.0,2014.59,No,6.67,Low
984.25,12,Online Marketplace,POS,Kolkata,2.0,361.27,No,49.13,High
119.35,18,Pharmacy,Contactless,Jaipur,3.0,336.05,No,21.96,Low
1058.12,10,Fuel,ATM,Delhi,2.0,1058.8,Yes,,Medium
1999.83,3,Online Marketplace,POS,Hyderabad,2.0,1602.12,No,8.41,Low
1716.01,1,Electronics,ATM,Bengaluru,4.0,644.98,No,8.24,High
242.75,14,Healthcare,POS,Mumbai,3.0,338.27,No,2.55,Low
3074.93,17,Grocery,POS,Bengaluru,2.0,2220.95,No,0.47,Low
1106.06,11,Pharmacy,POS,Surat,2.0,2682.94,No,9.5,Low
2808.31,12,Food,POS,Chennai,2.0,4780.22,No,2.27,Low
831.17,14,Education,POS,Visakhapatnam,4.0,1036.49,No,13.09,Low
11753.82,18,Electronics,POS,Chennai,2.0,8457.7,No,37.02,Low
431.19,20,Pharmacy,Online,Coimbatore,2.0,1632.47,No,7.77,Low
939.97,11,Entertainment,ATM,Visakhapatnam,2.0,2991.61,No,3.64,Low
1226.3,11,Healthcare,Contactless,Mumbai,3.0,1252.07,No,34.71,Low
220.24,18,Grocery,POS,Pune,2.0,487.77,No,12.66,Low
4855.58,15,Entertainment,ATM,Vijayawada,16.0,3237.37,No,387.97,High
1288.26,18,Healthcare,POS,Mumbai,1.0,958.92,No,5.04,Medium
464.97,19,Food,Online,Bengaluru,2.0,2325.06,No,5.3,Medium
256.4,18,Grocery,Contactless,Ahmedabad,1.0,590.97,No,6.86,Low
968.14,11,Food,POS,Coimbatore,1.0,893.98,No,4.72,Low
3321.3,18,Shopping,ATM,Kochi,3.0,1164.83,No,8.14,Medium
490.03,20,Restaurants,POS,Mumbai,1.0,997.3,Yes,4155.25,High
7047.11,15,Fuel,Online,Nagpur,1.0,785.46,No,135.32,Medium
965.66,21,Food,Contactless,Pune,2.0,1724.06,No,30.24,Low
2970.6,15,Shopping,ATM,Jaipur,5.0,1219.25,No,8.84,Medium
1602.2,12,Food,Contactless,Kochi,2.0,3832.93,No,2.97,Low
1153.68,19,Grocery,POS,Pune,3.0,1269.42,No,4.4,Low
2975.4,18,Restaurants,POS,Visakhapatnam,3.0,2750.55,No,5.12,High
3427.26,10,Food,POS,Delhi,4.0,1427.96,No,2.61,Medium
1632.54,17,Fuel,Online,Hyderabad,3.0,988.28,No,23.55,Low
857.83,9,Healthcare,POS,Indore,0.0,419.48,No,16.0,Medium
226.16,18,Food,Contactless,Delhi,4.0,1058.28,No,6.12,Low
1734.64,22,Restaurants,Online,Pune,2.0,2215.62,No,2.11,Medium
1577.23,7,Shopping,ATM,Delhi,2.0,1088.59,No,9.77,Low
1438.06,9,Grocery,Online,Indore,3.0,2948.86,No,5.03,Low
1555.79,23,Shopping,POS,Bengaluru,4.0,1608.78,No,2.84,Low
113.45,15,Utilities,Online,Kochi,3.0,437.46,No,16.99,Low
5999.32,20,Healthcare,Contactless,Nagpur,0.0,2949.28,No,7.59,Low
1251.55,20,Online Marketplace,POS,Ahmedabad,0.0,900.55,No,1.33,Medium
293.95,11,Fuel,Online,Ahmedabad,4.0,660.14,No,0.35,Low
2656.86,19,Grocery,POS,Mumbai,3.0,2685.83,No,16.12,Low
1406.72,20,Online Marketplace,Online,Kolkata,0.0,1010.39,No,7.21,Low
1112.53,14,Travel,POS,Jaipur,1.0,751.7,No,0.1,Low
2763.08,10,Shopping,ATM,Visakhapatnam,1.0,1025.27,No,1.8,Medium
3639.68,10,Shopping,ATM,Surat,1.0,2851.28,No,1.38,Low
2592.05,8,Online Marketplace,Contactless,Delhi,1.0,2140.32,No,1.48,Low
4623.34,1,Healthcare,ATM,Chennai,1.0,1838.23,No,14.47,Medium
143.95,9,Food,ATM,Mumbai,4.0,897.15,No,9.11,Medium
2998.62,10,Grocery,Online,Mumbai,4.0,3158.23,No,0.88,Low
3201.89,23,Shopping,Contactless,Pune,4.0,1525.9,No,4.52,Low
1106.98,14,Electronics,ATM,Kolkata,30.0,1777.72,No,3.33,High
683.01,16,Fuel,POS,Delhi,2.0,1643.1,No,20.57,Low
323.97,16,Grocery,Online,Kolkata,3.0,880.29,No,7.51,Low
2361.24,16,Travel,ATM,Jaipur,2.0,940.7,No,0.44,Medium
383.38,18,Food,ATM,Vijayawada,1.0,1848.45,No,29.28,Low
1102.76,17,Shopping,Contactless,Visakhapatnam,1.0,1227.73,No,11.75,Low
33138.11,11,Education,Online,Indore,2.0,2578.61,No,21.39,High
717.57,21,Shopping,Contactless,Nagpur,3.0,502.84,No,16.51,Medium
5881.97,21,Travel,ATM,Pune,5.0,1945.2,No,23.4,High
3958.73,9,Utilities,Online,Nagpur,3.0,8327.95,No,1.95,Low
326.24,7,Pharmacy,POS,Hyderabad,2.0,1132.42,No,14.59,Low
3669.95,10,Online Marketplace,Online,Bhopal,5.0,1056.68,No,9.54,Medium
248.48,21,Grocery,POS,Visakhapatnam,3.0,723.26,No,0.4,Low
1366.72,11,Pharmacy,POS,Lucknow,2.0,2433.02,No,6.77,Low
866.89,2,Shopping,POS,Kochi,3.0,859.5,No,4.2,Low
6997.57,16,Electronics,Online,Delhi,2.0,1395.35,No,21.84,High
373.99,9,Shopping,Online,Chennai,2.0,822.18,No,20.4,Low
193.63,16,Pharmacy,Online,Delhi,5.0,281.13,No,1.82,Low
566.3,13,Utilities,POS,Indore,4.0,1415.27,No,6.0,Low
1716.66,18,Electronics,Contactless,Delhi,2.0,1288.55,No,3.66,Low
1617.3,13,Shopping,Online,Bengaluru,4.0,2138.84,No,1.54,Medium
3274.29,20,Healthcare,POS,Patna,5.0,2916.93,No,9.94,Low
2134.47,11,Entertainment,Online,Mumbai,2.0,3634.13,No,53.21,Medium
3093.47,20,Education,Contactless,Vijayawada,27.0,629.22,No,8.24,High
301.31,23,Fuel,POS,Delhi,3.0,975.57,No,34.69,Low
3317.87,19,Online Marketplace,Online,Bengaluru,2.0,3643.71,No,0.92,Medium
1209.44,11,Food,Contactless,Chennai,2.0,1600.85,No,3.42,Medium
1188.88,18,Education,POS,Vijayawada,1.0,1112.81,No,7.21,Medium
1049.86,14,Pharmacy,Contactless,Delhi,2.0,3988.98,No,5.45,Low
376.79,9,Grocery,POS,Bengaluru,2.0,1025.32,No,17.04,Low
613.52,19,Utilities,ATM,Bengaluru,2.0,1075.47,No,13.46,Low
1652.41,13,Utilities,ATM,Kolkata,3.0,4796.64,No,16.85,Medium
810.6,16,Healthcare,Online,Patna,4.0,468.9,No,18.71,Medium
414.32,18,Grocery,POS,Ahmedabad,0.0,1344.83,No,12.76,Low
1036.68,0,Grocery,Contactless,Ahmedabad,1.0,1318.51,No,15.86,Low
1594.47,15,Shopping,Contactless,Mumbai,4.0,1356.63,No,17.31,Medium
4499.62,7,Shopping,POS,Bengaluru,5.0,583.16,No,17.48,High
2069.77,16,Entertainment,Contactless,Mumbai,3.0,1965.96,No,6.84,Low
2397.55,10,Shopping,POS,Pune,1.0,2313.01,No,8.53,Low
1414.97,8,Grocery,POS,Lucknow,2.0,2968.51,No,3.77,Low
206.12,15,Grocery,ATM,Bhopal,2.0,1563.85,No,15.43,Low
1327.52,18,Grocery,POS,Pune,4.0,1301.61,No,2.99,Low
2219.28,2,Shopping,ATM,Visakhapatnam,1.0,1308.76,No,6.45,Medium
517.3,13,Food,POS,Pune,1.0,,No,3.86,Low
1296.09,10,Education,POS,Bengaluru,2.0,526.93,No,21.86,Medium
341.29,17,Restaurants,Contactless,Chennai,3.0,442.05,No,8.13,Low
847.12,10,Grocery,Online,Jaipur,2.0,1651.69,No,1.94,Medium
768.15,17,Pharmacy,Online,Kolkata,3.0,1178.0,No,10.06,Low
259.69,14,Grocery,Online,Jaipur,3.0,1276.79,Yes,1335.27,Medium
3184.56,0,Education,Online,Delhi,1.0,3273.48,No,1.61,Low
690.74,13,Restaurants,Contactless,Mumbai,3.0,1079.46,No,15.9,Low
91.44,0,Grocery,POS,Mumbai,0.0,277.36,No,3.83,Low
3068.57,12,Grocery,Online,Bengaluru,5.0,6166.33,No,2.52,Low
1048.91,15,Utilities,Online,Bengaluru,2.0,2334.71,No,6.54,Low
10485.54,14,Healthcare,Online,Hyderabad,20.0,4029.69,No,2.53,High
2391.55,17,Online Marketplace,Online,Bengaluru,1.0,3818.68,No,1.69,Low
2678.68,19,Travel,POS,Jaipur,3.0,870.37,Yes,2690.06,High
737.59,22,Entertainment,Online,Mumbai,2.0,751.34,No,9.97,Medium
517.52,18,Grocery,POS,Kolkata,5.0,921.64,No,3.95,Low
2578.94,18,Grocery,Online,Coimbatore,3.0,2788.41,No,2.49,Medium
775.06,14,Grocery,ATM,Indore,4.0,1004.39,No,1.96,Low
6892.12,10,Shopping,POS,Chennai,3.0,603.73,No,0.61,Low
397.86,9,Utilities,Online,Kochi,1.0,342.21,No,10.63,Medium
1550.89,15,Electronics,POS,Bengaluru,2.0,708.5,Yes,1254.05,Medium
616.69,19,Pharmacy,Contactless,Kochi,2.0,2193.55,No,1.38,Low
110.46,21,Utilities,Online,Hyderabad,3.0,89.61,No,20.71,Low
1038.03,16,Electronics,Online,Chennai,2.0,541.21,No,346.28,Medium
916.09,12,Food,POS,Mumbai,3.0,1774.81,No,286.95,High
1392.92,12,Grocery,Online,Mumbai,2.0,3971.4,No,2.42,Low
1510.21,8,Shopping,POS,Nagpur,4.0,1109.49,No,211.73,Medium
216.49,22,Food,POS,Kochi,4.0,910.98,No,16.76,Low
819.91,13,Pharmacy,Contactless,Mumbai,3.0,1211.06,No,2.11,Low
64.59,7,Food,Online,Mumbai,4.0,271.2,No,11.15,Low
941.07,12,Healthcare,POS,Mumbai,2.0,977.18,No,12.18,Low
5346.1,19,Online Marketplace,POS,Chennai,3.0,1378.21,No,4.1,Medium
4592.42,14,Entertainment,POS,Ahmedabad,0.0,1425.29,No,20.86,Low
1065.8,13,Online Marketplace,Online,Mumbai,3.0,1394.72,No,0.15,Low
1011.22,18,Grocery,Online,Bengaluru,5.0,967.59,No,0.86,Medium
8648.32,12,Travel,ATM,Jaipur,2.0,2502.61,No,6.57,Medium
7092.03,20,Education,Online,Chennai,2.0,2766.21,No,11.73,Medium
2238.75,17,Online Marketplace,ATM,Indore,2.0,1049.78,No,1.91,Medium
334.26,8,Grocery,ATM,Nagpur,5.0,446.15,No,2.03,Low
8183.53,10,Restaurants,POS,Jaipur,2.0,5396.05,No,9.82,Low
837.25,10,Education,Online,Mumbai,4.0,1362.5,No,13.14,Low
423.77,10,Fuel,Contactless,Guwahati,2.0,895.01,Yes,6024.05,High
249.53,10,Grocery,POS,Visakhapatnam,4.0,850.37,No,10.8,Low
835.23,16,Online Marketplace,POS,Mumbai,2.0,646.96,No,9.94,Low
2263.27,18,Grocery,POS,Jaipur,3.0,1447.1,No,6.79,Medium
4705.09,17,Online Marketplace,POS,Lucknow,2.0,2358.6,No,1.92,Medium
734.05,12,Food,POS,Jaipur,4.0,857.14,No,3.3,Low
1664.57,8,Online Marketplace,ATM,Delhi,5.0,959.35,Yes,4210.98,High
32178.9,21,Electronics,Contactless,Delhi,3.0,920.35,No,10.51,High
6102.37,15,Education,ATM,Surat,3.0,1483.36,No,7.61,High
2209.51,11,Healthcare,Online,Hyderabad,3.0,1953.94,Yes,4830.42,High
863.19,8,Food,Online,Delhi,1.0,2310.54,No,4.88,Low
704.84,14,Fuel,Contactless,Bengaluru,1.0,1311.09,No,6.88,Low
3211.01,19,Grocery,POS,Ahmedabad,2.0,6620.86,No,2.86,Low
1835.84,13,Fuel,Online,Chennai,2.0,2319.46,No,22.25,Medium
89.1,9,Pharmacy,Contactless,Delhi,2.0,261.64,No,7.76,Low
1638.94,13,Shopping,POS,Lucknow,2.0,1231.61,No,2.86,Low
2542.69,10,Shopping,Online,Delhi,0.0,4947.92,No,16.76,Low
1399.79,16,Utilities,Online,Guwahati,4.0,1695.65,No,0.43,Low
143.01,11,Grocery,Online,Kochi,1.0,378.06,No,0.1,Low
4340.21,18,Education,ATM,Ahmedabad,6.0,3111.2,No,54.72,High
1955.44,19,Utilities,Contactless,Mumbai,7.0,1931.08,No,29.43,Medium
1410.03,19,Utilities,POS,Indore,0.0,4415.72,No,3.96,Low
172.71,12,Utilities,POS,Bhopal,18.0,585.51,No,12.05,Low
1383.69,11,Grocery,Online,Guwahati,2.0,1647.93,No,7.96,Medium
1666.63,8,Online Marketplace,Contactless,Bhopal,1.0,1850.6,No,3.7,Medium
764.66,20,Restaurants,Online,Indore,1.0,5485.04,No,2.26,Low
2171.94,23,Education,POS,Delhi,0.0,955.75,No,4.46,Medium
1363.61,17,Pharmacy,POS,Pune,1.0,1388.61,No,2.06,Low
342.86,17,Fuel,POS,Bhopal,3.0,771.05,No,4.74,Low
319.75,8,Food,ATM,Bengaluru,2.0,465.14,No,18.95,Low
2079.94,21,Electronics,POS,Pune,3.0,603.37,No,5.05,Medium
1524.92,23,Utilities,Contactless,Mumbai,2.0,2124.62,No,1.41,Low
1230.04,18,Shopping,POS,Chennai,2.0,1878.2,No,0.21,Medium
869.48,14,Entertainment,Online,Chennai,2.0,1681.72,No,300.67,Low
102.96,10,Online Marketplace,Contactless,Hyderabad,3.0,182.15,No,326.27,Low
4632.9,7,Education,Online,Mumbai,3.0,7180.03,No,1.59,Low
881.67,2,Restaurants,Contactless,Mumbai,2.0,1453.11,No,15.38,Low
467.16,22,Grocery,Contactless,Chennai,4.0,835.68,No,2.01,Low
300.99,13,Pharmacy,Online,Chennai,1.0,887.44,No,144.34,Low
747.74,20,Food,Online,Bengaluru,3.0,1195.61,No,7.06,Low
5623.14,12,Electronics,Online,Delhi,5.0,1772.18,No,3.63,High
1811.77,18,Food,Online,Nagpur,6.0,2083.35,No,16.19,Medium
249.47,6,Fuel,Online,Chennai,1.0,269.71,No,2.82,Low
5569.13,19,Healthcare,POS,Delhi,2.0,1948.1,No,0.38,Low
4915.5,11,Shopping,Online,Chennai,5.0,1873.09,No,6.88,High
1025.05,7,Food,POS,Patna,4.0,1034.63,No,17.8,Medium
2672.98,15,Healthcare,Online,Hyderabad,3.0,1333.77,No,9.74,Medium
2514.56,14,Utilities,POS,Mumbai,4.0,5279.38,No,47.14,Low
412.27,8,Utilities,Online,Jaipur,5.0,880.14,No,25.11,High
3996.72,15,Entertainment,Online,Nagpur,5.0,5155.51,No,11.35,Medium
113.97,9,Fuel,POS,Guwahati,1.0,436.96,No,0.7,Low
1515.71,11,Online Marketplace,Contactless,Nagpur,3.0,1816.14,No,25.94,Medium
2246.02,18,Grocery,Online,Patna,2.0,1617.24,No,11.08,High
314.19,17,Restaurants,POS,Coimbatore,2.0,1125.05,No,12.71,Low
151.51,13,Food,Contactless,Delhi,4.0,590.26,No,3.01,Low
4422.67,21,Shopping,Online,Kolkata,7.0,2689.11,No,8.23,Medium
1044.9,14,Grocery,POS,Kochi,5.0,744.35,No,3.73,Low
338.89,19,Entertainment,Online,Kolkata,3.0,439.93,No,3.58,Low
1953.74,4,Shopping,POS,Mumbai,2.0,1740.92,No,448.56,Medium
643.39,23,Restaurants,Online,Pune,1.0,516.81,No,1.6,Low
3728.32,7,Shopping,Online,Chennai,1.0,3266.97,No,2.63,Low
2614.12,14,Fuel,POS,Bengaluru,6.0,1266.38,No,8.67,Medium
2038.67,22,Shopping,Online,Delhi,2.0,650.78,No,114.49,Medium
1440.1,1,Grocery,Contactless,Kolkata,6.0,2311.68,No,16.09,Low
152.0,17,Food,POS,Ahmedabad,3.0,877.02,No,5.77,Low
606.43,18,Grocery,Online,Lucknow,3.0,1799.51,No,2.81,Low
180.92,10,Restaurants,ATM,Mumbai,5.0,756.42,No,21.38,Low
13444.16,20,Electronics,POS,Hyderabad,5.0,992.72,No,8.65,High
7018.48,18,Shopping,Online,Bengaluru,2.0,4361.02,No,14.89,Medium
258.05,8,Grocery,POS,Visakhapatnam,6.0,1153.42,No,3.0,Low
1183.88,13,Electronics,ATM,Delhi,1.0,420.39,No,24.41,Low
991.33,11,Online Marketplace,POS,Mumbai,2.0,1018.02,No,25.7,Low
1171.02,21,Restaurants,POS,Ahmedabad,2.0,2230.42,No,0.6,Low
1975.12,12,Pharmacy,POS,Surat,22.0,2997.88,No,44.72,High
385.02,21,Fuel,POS,Delhi,2.0,778.4,Yes,2395.38,High
1901.31,19,Education,POS,Delhi,3.0,1006.3,Yes,2725.29,Medium
1566.93,2,Online Marketplace,Online,Delhi,2.0,928.99,No,12.44,Medium
422.19,11,Grocery,Online,Vijayawada,2.0,2545.81,No,2.51,Low
2205.95,13,Fuel,Online,Kochi,3.0,2475.34,No,12.88,Low
1998.86,17,Healthcare,POS,Guwahati,5.0,1334.31,No,5.48,Medium
924.34,18,Education,Online,Pune,1.0,1295.07,No,25.02,Low
7809.18,8,Healthcare,POS,Bengaluru,0.0,4404.93,No,15.2,Low
1547.28,7,Grocery,POS,Lucknow,4.0,1455.84,No,11.65,Medium
148.52,10,Grocery,Online,Indore,3.0,317.13,No,0.97,Low
1740.97,15,Food,Online,Surat,2.0,5047.73,No,135.31,Medium
2425.62,18,Shopping,ATM,Delhi,5.0,1699.6,No,10.88,High
1710.93,13,Travel,Contactless,Surat,3.0,665.96,No,149.56,Medium
1564.43,11,Food,POS,Mumbai,2.0,6088.06,No,17.01,Low
3582.09,9,Fuel,Contactless,Pune,2.0,3851.59,No,21.73,Medium
1251.79,17,Online Marketplace,Contactless,Mumbai,6.0,489.01,No,39.59,Medium
1110.24,12,Fuel,ATM,Pune,6.0,2089.96,No,8.39,Low
27397.18,18,Education,POS,Ahmedabad,4.0,2120.32,No,281.64,High
598.83,18,Shopping,Online,Delhi,5.0,805.44,No,3.74,Low
1249.43,6,Grocery,Online,Mumbai,8.0,1025.45,No,29.2,Medium
654.7,12,Travel,Contactless,Kolkata,2.0,286.99,No,3.54,Medium
1983.03,12,Electronics,Online,Mumbai,1.0,972.94,No,18.49,High
15737.59,17,Healthcare,Online,Bengaluru,2.0,24922.37,No,4.58,Low
324.88,19,Shopping,POS,Mumbai,0.0,364.03,No,21.25,Low
369.98,12,Grocery,Online,Indore,4.0,888.4,No,4.99,Low
1322.21,19,Fuel,Contactless,Coimbatore,1.0,2522.5,No,3.1,Low
9277.55,8,Electronics,ATM,Hyderabad,4.0,3531.77,No,4.43,Low
1362.02,13,Food,POS,Jaipur,4.0,3120.71,No,0.1,Low
864.32,21,Healthcare,Contactless,Guwahati,0.0,703.59,No,4.38,Low
3120.27,16,Shopping,Online,Pune,4.0,998.41,No,18.14,Medium
723.92,9,Fuel,Online,Delhi,2.0,1794.35,No,11.4,Low
1058.06,12,Grocery,POS,Delhi,3.0,1716.34,No,24.28,Medium
2185.49,9,Food,Online,Mumbai,2.0,6885.01,No,6.82,Low
17184.77,22,Electronics,Online,Pune,4.0,1789.51,No,41.32,Medium
1733.95,13,Online Marketplace,Online,Ahmedabad,4.0,3102.38,No,5.76,Medium
5275.38,19,Shopping,Online,Kochi,9.0,6105.93,No,19.47,Medium
2980.39,20,Travel,POS,Ahmedabad,3.0,1313.58,No,1.79,Low
945.94,18,Fuel,POS,Kolkata,2.0,1647.87,No,2.14,Low
1336.6,7,Utilities,POS,Bengaluru,2.0,2166.43,No,3.12,Low
6641.08,20,Food,Contactless,Bengaluru,3.0,4472.49,No,23.37,Low
879.74,0,Shopping,Contactless,Delhi,2.0,1031.87,No,2.9,Low
750.43,23,Grocery,POS,Mumbai,4.0,982.92,No,1.41,Medium
346.13,21,Grocery,Contactless,Vijayawada,2.0,485.92,No,6.57,Low
297.42,17,Fuel,POS,Patna,0.0,249.29,No,33.6,Low
3881.98,15,Healthcare,Contactless,Bhopal,,2883.18,No,5.48,Medium
2271.34,12,Fuel,POS,Chennai,4.0,5050.62,No,53.05,Low
366.47,9,Restaurants,POS,Coimbatore,5.0,1486.25,No,53.14,Medium
837.65,9,Fuel,Online,Chennai,2.0,1451.65,No,32.26,Medium
3185.95,14,Grocery,Contactless,Chennai,2.0,2928.76,No,2.91,Medium
650.68,15,Fuel,POS,Pune,4.0,1004.38,No,3.53,Low
1243.46,14,Food,POS,Bengaluru,2.0,1977.47,No,6.72,Medium
2498.09,15,Online Marketplace,POS,Guwahati,5.0,1784.19,Yes,2399.48,High
693.46,8,Entertainment,POS,Mumbai,5.0,1588.89,No,13.17,Low
304.9,20,Utilities,Contactless,Ahmedabad,0.0,413.57,No,16.52,Medium
312.15,10,Fuel,POS,Coimbatore,29.0,1693.14,No,1.98,High
20339.94,13,Online Marketplace,Online,Mumbai,1.0,3858.05,No,30.37,High
512.46,13,Restaurants,Online,Mumbai,4.0,805.56,No,7.05,Medium
4407.75,16,Healthcare,Contactless,Nagpur,4.0,2810.48,No,20.6,Low
,12,Education,ATM,Delhi,1.0,1305.41,No,2.81,Low
1898.95,16,Online Marketplace,Online,Nagpur,2.0,1558.62,Yes,5951.09,High
45831.12,20,Shopping,Online,Lucknow,2.0,3122.19,No,3.29,Medium
419.45,9,Electronics,Online,Mumbai,3.0,285.27,No,21.21,Medium
15849.69,18,Online Marketplace,Contactless,Ahmedabad,3.0,738.71,No,0.42,High
1698.14,11,Shopping,ATM,Ahmedabad,2.0,1138.67,No,0.49,Medium
2554.09,10,Travel,Contactless,Mumbai,2.0,1194.13,No,2.97,Medium
506.44,22,Food,ATM,Kochi,2.0,841.83,No,43.7,Low
2210.68,20,Shopping,Contactless,Kochi,0.0,1649.09,No,2.66,Medium
7544.95,20,Utilities,Online,Kochi,2.0,1082.75,No,19.33,Low
723.3,12,Shopping,POS,Coimbatore,0.0,2223.95,No,331.26,Low
5920.28,20,Utilities,Contactless,Bengaluru,1.0,6285.07,No,468.96,Low
1717.56,15,Fuel,Online,Chennai,4.0,2224.46,No,8.36,Low
761.53,18,Education,POS,Bhopal,3.0,841.74,No,3.6,Low
11055.32,18,Electronics,ATM,Ahmedabad,2.0,3661.14,No,5.23,Low
227.6,22,Travel,Contactless,Mumbai,0.0,125.2,No,270.14,Medium
999.74,11,Online Marketplace,Online,Bengaluru,1.0,654.93,No,32.75,Low
2310.69,10,Electronics,POS,Chennai,2.0,1939.06,No,14.69,Low
1113.57,10,Fuel,Online,Bengaluru,5.0,1825.54,No,17.35,Medium
1160.41,11,Food,Online,Coimbatore,3.0,2181.18,Yes,5430.28,High
1568.34,12,Online Marketplace,Contactless,Bengaluru,5.0,695.92,No,4.94,High
699.55,7,Grocery,POS,Pune,3.0,1218.06,No,4.99,Low
9350.15,11,Shopping,POS,Mumbai,3.0,4987.52,No,1.39,Medium
4180.34,12,Education,POS,Mumbai,5.0,1677.25,No,0.39,Low
361.72,15,Grocery,POS,Chennai,0.0,1549.09,No,28.26,Low
1903.09,1,Online Marketplace,POS,Chennai,0.0,1332.93,No,6.18,Medium
4457.43,14,Shopping,Online,Delhi,4.0,7025.55,No,18.69,High
1144.08,14,Grocery,Online,Mumbai,1.0,1705.39,No,7.56,Low
809.07,9,Grocery,POS,Hyderabad,3.0,681.6,No,20.56,High
588.85,11,Pharmacy,ATM,Pune,3.0,1688.91,No,9.99,Low
271.69,8,Fuel,POS,Hyderabad,2.0,233.83,Yes,3319.46,Medium
138.15,12,Fuel,POS,Vijayawada,1.0,450.72,No,1.83,Low
2020.68,15,Grocery,Online,Kolkata,4.0,5262.7,No,2.72,Low
125.12,17,Food,POS,Delhi,4.0,473.7,No,4.73,Low
1151.73,17,Shopping,ATM,Visakhapatnam,2.0,363.67,No,5.52,Medium
631.15,16,Pharmacy,POS,Lucknow,2.0,2558.13,No,25.44,Low
2102.35,0,Shopping,Online,Kolkata,2.0,973.92,No,2.27,Low
3642.49,23,Electronics,Contactless,Pune,2.0,1303.48,No,32.85,Medium
,19,Food,Online,Delhi,0.0,753.1,No,33.38,Medium
729.3,22,Grocery,ATM,Hyderabad,3.0,2070.14,No,14.23,Low
22444.44,11,Travel,Online,Bengaluru,0.0,2277.41,No,39.62,Medium
633.31,10,Shopping,POS,Visakhapatnam,5.0,1205.49,No,2.66,Low
12610.22,22,Food,ATM,Mumbai,3.0,1692.97,No,7.6,High
1477.62,10,Online Marketplace,Online,Hyderabad,3.0,1856.8,No,5.24,Low
1173.64,9,Shopping,POS,Bengaluru,1.0,1310.74,No,0.92,Low
9363.2,11,Shopping,POS,Lucknow,2.0,6704.24,No,1.39,Low
1228.58,10,Healthcare,Online,Bhopal,0.0,1401.87,No,20.6,Low
145.58,16,Restaurants,POS,Bengaluru,1.0,114.51,No,33.89,Low
2106.18,6,Shopping,ATM,Pune,3.0,1403.99,No,0.29,Medium
12021.87,14,Online Marketplace,POS,Chennai,2.0,4441.26,No,14.77,Medium
